timestamp,core_node_cpu,core_node_memory,core_node_tx,core_node_rx,core_node_latency,core_node_cost,mec_node_cpu,mec_node_memory,mec_node_tx,mec_node_rx,mec_node_latency,mec_node_cost,kube_app_server_cpu,kube_app_server_memory,kube_app_server_tx,kube_app_server_rx,kube_app_server_latency,kube_app_server_cost,ue_count,ue_ids,avg_cqi,avg_dl_bitrate,avg_ul_bitrate,avg_dl_mcs,avg_ul_mcs,avg_epre,avg_pusch_snr,avg_ul_path_loss
1760530827.924758,21.541666666666213,35.13963981057799,451435.4666666667,421530.66666666674,1.0,4,23.006155493110462,48.015984310074934,16268.165395423526,6243.811053124582,1.0,4,17.866666666664567,64.96067064800926,15693.066666666666,116194.13333333333,1.0,4,1,1,12.0,0.0,0.0,0.0,0.0,-108.0,3.5,73.6
1760530833.575912,21.541666666666213,35.13963981057799,451435.4666666667,421530.6666666667,1.0,4,23.006155493110462,48.015984310074934,16268.165395423526,6243.811053124581,1.0,4,17.866666666664567,64.96067064800926,15693.066666666666,116194.13333333333,1.0,4,1,1,11.0,1770.0,0.0,20.0,0.0,-105.1,8.7,71.9
1760530839.972424,21.541666666666213,35.13963981057799,451435.4666666667,421530.6666666667,1.0,4,23.006155493110462,48.015984310074934,16268.165395423526,6243.811053124582,1.0,4,17.866666666664567,64.96067064800926,15693.066666666666,116194.13333333333,1.0,4,2,"1,2",13.0,3812.5,13753.0,14.65,6.9,-101.05,12.0,69.25
1760530845.564185,21.541666666666213,35.13963981057799,451435.4666666667,421530.6666666667,1.0,4,23.006155493110462,48.015984310074934,16268.165395423526,6243.811053124582,1.0,4,17.866666666664567,64.96067064800926,15693.066666666666,116194.13333333333,1.0,4,2,"1,2",14.0,3287.5,0.0,24.05,0.0,-101.65,12.549999999999999,69.3
1760530851.415279,20.825000000000575,35.37232289621535,189555.2,166034.93333333332,1.0,4,23.006155493110462,48.015984310074934,16268.165395423526,6243.811053124582,1.0,4,19.436388083254798,65.57736761903246,15531.15311531153,113813.2479914658,1.0,4,3,"1,2,3",14.666666666666666,4260.0,2883.3333333333335,21.866666666666664,4.3999999999999995,-101.86666666666667,12.366666666666667,67.76666666666667
1760530857.118166,20.825000000000575,35.37232289621535,189555.2,166034.93333333332,1.0,4,20.54127920541081,47.48569348553834,16244.508882445089,9932.3400993234,1.0,4,19.436388083254773,65.57736761903246,15531.15311531153,113813.24799146583,1.0,4,2,"1,2",15.0,3056.0,0.0,22.7,0.0,-106.05000000000001,7.45,69.1
1760530863.082218,20.825000000000575,35.37232289621535,189555.2,166034.93333333332,1.0,4,20.54127920541081,47.48569348553834,16244.508882445089,9932.3400993234,1.0,4,19.436388083254798,65.57736761903246,15531.15311531153,113813.2479914658,1.0,4,1,1,14.0,13002.0,29484.0,22.7,4.0,-106.6,6.3,74.8
1760530868.581553,20.825000000000575,35.37232289621535,189555.2,166034.93333333332,1.0,4,20.541279205410788,47.48569348553834,16244.508882445089,9932.3400993234,1.0,4,19.436388083254798,65.57736761903246,15531.15311531153,113813.2479914658,1.0,4,1,1,13.0,11653.0,31991.0,21.6,0.2,-108.2,3.9,72.2
1760530874.040065,20.825000000000575,35.37232289621535,189555.2,166034.93333333332,1.0,4,20.541279205410788,47.48569348553834,16244.508882445089,9932.3400993234,1.0,4,19.436388083254798,65.57736761903246,15531.15311531153,113813.2479914658,1.0,4,1,1,10.0,4855.0,0.0,20.0,0.0,-104.1,7.5,73.0
1760530879.390887,20.76807730756517,34.77343857665859,39062.44585138287,38641.51949350217,1.0,4,20.541279205410788,47.48569348553834,16244.508882445089,9932.3400993234,1.0,4,19.436388083254798,65.57736761903246,15531.15311531153,113813.2479914658,1.0,4,0,,0,0,0,0,0,0,0,0
1760530884.98113,20.76807730756517,34.77343857665859,39062.44585138287,38641.51949350217,1.0,4,20.541279205410788,47.48569348553834,16244.508882445089,9932.3400993234,1.0,4,17.30826917308237,66.21873246889659,18301.10322301103,153221.47785221474,1.0,4,0,,0,0,0,0,0,0,0,0
1760530890.908905,20.76807730756517,34.77343857665859,39062.44585138287,38641.51949350217,1.0,4,21.330711023701085,47.663319031791595,16602.153405113506,20676.155871862396,1.0,4,17.30826917308237,66.21873246889659,18301.103223011032,153221.47785221477,1.0,4,0,,0,0,0,0,0,0,0,0
1760530896.604422,20.76807730756517,34.77343857665859,39062.44585138287,38641.51949350217,1.0,4,21.330711023701085,47.663319031791595,16602.153405113502,20676.155871862396,1.0,4,17.30826917308237,66.21873246889659,18301.103223011032,153221.47785221477,1.0,4,0,,0,0,0,0,0,0,0,0
1760530902.376205,20.76807730756517,34.77343857665859,39062.44585138287,38641.51949350217,1.0,4,21.330711023701085,47.663319031791595,16602.153405113506,20676.155871862396,1.0,4,17.30826917308237,66.21873246889659,18301.103223011032,153221.47785221477,1.0,4,1,1,15.0,5.0,18.0,21.7,3.3,-106.6,6.7,82.3
1760530907.845672,20.08668111351732,34.985449817348766,32290.181696949487,8380.330055009168,1.0,4,21.330711023701085,47.663319031791595,16602.153405113506,20676.155871862396,1.0,4,17.30826917308237,66.21873246889659,18301.103223011032,153221.47785221477,1.0,4,1,1,13.0,2901.0,0.0,23.7,0.0,-106.6,6.7,82.3
